class,x1_0,y1_0,z1_0,x2_0,y2_0,z2_0,x3_0,y3_0,z3_0,x4_0,y4_0,z4_0,x5_0,y5_0,z5_0,x6_0,y6_0,z6_0,x7_0,y7_0,z7_0,x8_0,y8_0,z8_0,x9_0,y9_0,z9_0,x10_0,y10_0,z10_0,x11_0,y11_0,z11_0,x12_0,y12_0,z12_0,x13_0,y13_0,z13_0,x14_0,y14_0,z14_0,x15_0,y15_0,z15_0,x16_0,y16_0,z16_0,x17_0,y17_0,z17_0,x18_0,y18_0,z18_0,x19_0,y19_0,z19_0,x20_0,y20_0,z20_0
H,0.035601615905762,-0.063391447067261,0.009492577984929,0.068188965320587,-0.109161019325256,-0.038217578083277,0.102462440729141,-0.114669501781464,-0.091995738446712,0.125423967838287,-0.104431509971619,-0.153346881270409,0.027792453765869,-0.213964104652405,-0.074853911995888,0.086312949657440,-0.218887627124786,-0.109032444655895,0.121439754962921,-0.225248336791992,-0.123699784278870,0.147359251976013,-0.234914064407349,-0.131595999002457,0.015413254499435,-0.170782327651978,-0.104324802756310,0.087933897972107,-0.185582756996155,-0.143415361642838,0.127818763256073,-0.194285213947296,-0.146837234497070,0.157546907663345,-0.203640520572662,-0.150496557354927,0.014663189649582,-0.111300528049469,-0.129928886890411,0.089699089527130,-0.113062858581543,-0.151323139667511,0.103348821401596,-0.084848821163177,-0.117260336875916,0.103118687868118,-0.066156268119812,-0.095913648605347,0.021102756261826,-0.050047159194946,-0.153947994112968,0.080277055501938,-0.066551387310028,-0.157651588320732,0.093075513839722,-0.056427955627441,-0.127280279994011,0.093582540750504,-0.043136596679688,-0.109432697296143
H,0.037226349115372,-0.051176726818085,0.004102457314730,0.066786050796509,-0.097195506095886,-0.046662185341120,0.100882202386856,-0.108514606952667,-0.105215005576611,0.119894087314606,-0.107915520668030,-0.170694187283516,0.020566642284393,-0.213828653097153,-0.061232954263687,0.074778288602829,-0.225010007619858,-0.102173805236816,0.108785271644592,-0.235471844673157,-0.121332094073296,0.133709132671356,-0.247226715087891,-0.130343616008759,0.006440550088882,-0.184701919555664,-0.089946791529655,0.076081484556198,-0.210136562585831,-0.131424590945244,0.116451919078827,-0.225326001644135,-0.141214817762375,0.146022886037827,-0.243900477886200,-0.148265644907951,0.004061490297318,-0.135002076625824,-0.117537952959538,0.078197151422501,-0.133753657341003,-0.144004493951797,0.091130286455154,-0.095188319683075,-0.114668130874634,0.088151693344116,-0.075020372867584,-0.097020499408245,0.010807782411575,-0.079633593559265,-0.144786179065704,0.069423049688339,-0.084217429161072,-0.149083048105240,0.082206219434738,-0.062414228916168,-0.121460758149624,0.080242872238159,-0.044508337974548,-0.106663510203362
H,0.040182739496231,-0.055296719074249,-0.007901564240456,0.065505445003510,-0.106809198856354,-0.055983945727348,0.094771146774292,-0.122983515262604,-0.112163372337818,0.108571678400040,-0.123879671096802,-0.174741178750992,0.018831312656403,-0.213607788085938,-0.060892153531313,0.066412985324860,-0.229656100273132,-0.109016656875610,0.096943557262421,-0.246851325035095,-0.131578207015991,0.119532942771912,-0.265459597110748,-0.142234846949577,-0.000111401081085,-0.192490428686142,-0.085365146398544,0.060235321521759,-0.222867220640182,-0.141280710697174,0.097322762012482,-0.246507287025452,-0.160940408706665,0.125521063804626,-0.272045254707336,-0.169561192393303,-0.007619440555573,-0.148997604846954,-0.110983841121197,0.059132725000381,-0.153918325901031,-0.154101118445396,0.082270622253418,-0.111453533172607,-0.136978968977928,0.087568998336792,-0.081971466541290,-0.118974164128304,-0.003611654043198,-0.096235692501068,-0.136801064014435,0.049476593732834,-0.102470278739929,-0.154600322246552,0.070280283689499,-0.079300880432129,-0.136160537600517,0.075520604848862,-0.057487726211548,-0.120526298880577
H,0.037687659263611,-0.053072690963745,-0.006588559132069,0.061197847127914,-0.102537572383881,-0.052482079714537,0.087371110916138,-0.125022411346436,-0.106520056724548,0.096225887537003,-0.133760869503021,-0.168895229697227,0.007844567298889,-0.208744019269943,-0.051542039960623,0.053495079278946,-0.234849661588669,-0.092706099152565,0.083004981279373,-0.257106542587280,-0.113704428076744,0.104511082172394,-0.280388593673706,-0.125230103731155,-0.013190567493439,-0.191049993038177,-0.076655738055706,0.043823778629303,-0.232824534177780,-0.119719572365284,0.079750686883926,-0.254377484321594,-0.134246140718460,0.104444026947021,-0.278548359870911,-0.142256036400795,-0.021411359310150,-0.151404440402985,-0.104374326765537,0.039364665746689,-0.166114866733551,-0.143025696277618,0.066196560859680,-0.123673617839813,-0.132279068231583,0.074274897575378,-0.091534912586212,-0.122598245739937,-0.017196476459503,-0.105327785015106,-0.131468072533607,0.031314611434937,-0.114289045333862,-0.149448648095131,0.054501026868820,-0.089254498481750,-0.134083405137062,0.062233567237854,-0.063986361026764,-0.123180329799652
U,0.035904675722122,-0.036594033241272,-0.011170769110322,0.060946464538574,-0.089523434638977,-0.043263636529446,0.083949208259583,-0.124952018260956,-0.082522705197334,0.081631869077682,-0.152135968208313,-0.124575763940811,0.013956069946289,-0.190510064363480,-0.035610068589449,0.048724293708801,-0.236509680747986,-0.073019549250603,0.070215374231339,-0.272714078426361,-0.093499310314655,0.086260557174683,-0.306390017271042,-0.103860631585121,-0.011475890874863,-0.187671214342117,-0.056408561766148,0.030958920717239,-0.239271163940430,-0.102776899933815,0.063181549310684,-0.275876164436340,-0.126467317342758,0.088201463222504,-0.312968343496323,-0.139080435037613,-0.028852969408035,-0.159436464309692,-0.081399686634541,0.017624378204346,-0.184608161449432,-0.129012957215309,0.044049471616745,-0.141082763671875,-0.131020665168762,0.056430190801620,-0.104763567447662,-0.124530158936977,-0.035215437412262,-0.120685935020447,-0.106880664825439,0.008098095655441,-0.133588314056396,-0.136055260896683,0.035303920507431,-0.108707308769226,-0.130659297108650,0.051390171051025,-0.083423197269440,-0.122221849858761
U,0.030316770076752,-0.031698644161224,-0.013684445060790,0.055819302797318,-0.090844988822937,-0.038652006536722,0.072982609272003,-0.136995315551758,-0.072025336325169,0.059852242469788,-0.172219812870026,-0.105849497020245,0.017983615398407,-0.185113787651062,-0.018155686557293,0.040755510330200,-0.238631069660187,-0.053013514727354,0.054044544696808,-0.279822647571564,-0.075339965522289,0.065034002065659,-0.320041000843048,-0.085403323173523,-0.007210195064545,-0.185090839862823,-0.036254551261663,0.020551055669785,-0.239068210124969,-0.081755831837654,0.041686624288559,-0.277678132057190,-0.110615536570549,0.059633374214172,-0.319621026515961,-0.127719417214394,-0.030489683151245,-0.163467228412628,-0.059025149792433,0.004488915205002,-0.196612507104874,-0.112039647996426,0.028129220008850,-0.149136662483215,-0.124361082911491,0.041614174842834,-0.110183835029602,-0.121132545173168,-0.047513902187347,-0.130338668823242,-0.082361884415150,-0.013488531112671,-0.149565696716309,-0.119563132524490,0.012665301561356,-0.121101856231689,-0.123775795102119,0.030346810817719,-0.092851161956787,-0.118895329535007
U,0.030966550111771,-0.017870366573334,-0.021779695525765,0.057445317506790,-0.081487119197845,-0.044870879501104,0.066479891538620,-0.139209091663361,-0.073961578309536,0.042932242155075,-0.172817319631577,-0.098414182662964,0.030078649520874,-0.167720228433609,-0.013678413815796,0.045061379671097,-0.237065643072128,-0.036881688982248,0.053561627864838,-0.286573022603989,-0.053685586899519,0.059186577796936,-0.330406218767166,-0.060192860662937,0.006836593151093,-0.167998313903809,-0.026389082893729,0.021683812141418,-0.239621937274933,-0.060998771339655,0.036105006933212,-0.289666682481766,-0.086077578365803,0.047997891902924,-0.337149918079376,-0.100996047258377,-0.017253518104553,-0.149611830711365,-0.043774548918009,-0.000158756971359,-0.208430051803589,-0.096390545368195,0.018549889326096,-0.165486991405487,-0.116698719561100,0.028308540582657,-0.123930156230927,-0.116841167211533,-0.041566371917725,-0.121458709239960,-0.062105461955070,-0.021196335554123,-0.163052886724472,-0.101775102317333,0.001859366893768,-0.138347446918488,-0.114399202167988,0.016717523336411,-0.107357382774353,-0.117018729448318
U,0.031316757202148,-0.015008211135864,-0.023355025798082,0.053270846605301,-0.086826205253601,-0.039841867983341,0.046041280031204,-0.152323842048645,-0.059818577021360,0.019967138767242,-0.189704447984695,-0.074258260428905,0.031724929809570,-0.165207087993622,-0.002218742854893,0.045275449752808,-0.235650718212128,-0.019150599837303,0.053108632564545,-0.285511910915375,-0.029247649013996,0.057363986968994,-0.329131424427032,-0.033886224031448,0.007182508707047,-0.170816749334335,-0.011380195617676,0.019138544797897,-0.245441615581512,-0.035768460482359,0.031293153762817,-0.297496169805527,-0.052431039512157,0.039929479360580,-0.343936026096344,-0.060689717531204,-0.016939252614975,-0.157072305679321,-0.026207515969872,-0.008389383554459,-0.223402678966522,-0.075145676732063,0.009252160787582,-0.174354344606400,-0.091051146388054,0.017695128917694,-0.129712939262390,-0.088366195559502,-0.041962891817093,-0.131469666957855,-0.042784497141838,-0.027562648057938,-0.177645564079285,-0.088149309158325,-0.006669551134109,-0.150000393390656,-0.104109548032284,0.005413502454758,-0.117017686367035,-0.108741350471973
U,0.036480963230133,-0.012818992137909,-0.028431901708245,0.057106256484985,-0.088066279888153,-0.041411086916924,0.043357193470001,-0.157942831516266,-0.055730469524860,0.015482246875763,-0.199225962162018,-0.063555791974068,0.041400730609894,-0.161817014217377,0.002706143073738,0.053552329540253,-0.237441718578339,-0.009664236567914,0.059872567653656,-0.290397107601166,-0.016383387148380,0.061687707901001,-0.335265517234802,-0.019982395693660,0.016185760498047,-0.169595897197723,-0.001180426450446,0.027081966400146,-0.249279618263245,-0.014604954980314,0.036775320768356,-0.305027604103088,-0.026853444054723,0.043093949556351,-0.352413713932037,-0.033414952456951,-0.008522212505341,-0.158991217613220,-0.012158557772636,-0.003241598606110,-0.228259593248367,-0.055997908115387,0.010731756687164,-0.182852715253830,-0.076653152704239,0.017137587070465,-0.138503551483154,-0.077126756310463,-0.034533470869064,-0.137714385986328,-0.024311810731888,-0.025240480899811,-0.188266128301620,-0.069092787802219,-0.007770717144012,-0.163920104503632,-0.089527323842049,0.002748012542725,-0.132324337959290,-0.097048521041870
U,0.036446094512939,-0.015342831611633,-0.027763145044446,0.055383265018463,-0.096411228179932,-0.037270367145538,0.037406414747238,-0.166952818632126,-0.047268062829971,0.009736835956573,-0.202064335346222,-0.051461096853018,0.044655829668045,-0.163748919963837,0.003083186224103,0.057472139596939,-0.240404903888702,-0.008223129436374,0.063160121440887,-0.293739497661591,-0.014134940691292,0.063823014497757,-0.339752137660980,-0.017635373398662,0.018860965967178,-0.174138516187668,0.002207931131124,0.030226767063141,-0.253836572170258,-0.007165469229221,0.038730889558792,-0.312250316143036,-0.015587008558214,0.043827533721924,-0.360253751277924,-0.019311308860779,-0.006870776414871,-0.164592802524567,-0.006192557979375,-0.002927362918854,-0.234306335449219,-0.043016564100981,0.008964121341705,-0.187765359878540,-0.058345712721348,0.013984799385071,-0.144655942916870,-0.056328862905502,-0.033656567335129,-0.143253147602081,-0.016012173146009,-0.024527698755264,-0.194890737533569,-0.057131487876177,-0.009851336479187,-0.165878295898438,-0.076439082622528,-0.002752900123596,-0.132800936698914,-0.082426242530346
U,0.036333829164505,-0.018546819686890,-0.029201153665781,0.054372757673264,-0.096691548824310,-0.042069774121046,0.035219192504883,-0.165235340595245,-0.053783185780048,0.008326798677444,-0.203348487615585,-0.060201149433851,0.046315193176270,-0.167948782444000,-0.003069945611060,0.057865500450134,-0.245292663574219,-0.013129499740899,0.062991380691528,-0.297217577695847,-0.018423616886139,0.063498288393021,-0.341877728700638,-0.021233228966594,0.020255595445633,-0.177764594554901,-0.002554906997830,0.030267000198364,-0.259281992912292,-0.010369511321187,0.038514852523804,-0.316802024841309,-0.018638661131263,0.043919891119003,-0.365145713090897,-0.023694554343820,-0.005413413047791,-0.167072117328644,-0.009086720645428,-0.002957969903946,-0.230863779783249,-0.044867165386677,0.007085114717484,-0.185052901506424,-0.059883184731007,0.010920941829681,-0.144350111484528,-0.058859270066023,-0.031597286462784,-0.145336985588074,-0.016877213492990,-0.023624449968338,-0.197336792945862,-0.052897464483976,-0.010628312826157,-0.170889437198639,-0.069799356162548,-0.005053132772446,-0.141650915145874,-0.075179241597652
U,0.036325782537460,-0.021479368209839,-0.029535297304392,0.054609745740891,-0.103386342525482,-0.040487714111805,0.034944742918015,-0.174955189228058,-0.050798241049051,0.005165159702301,-0.208230465650558,-0.055118367075920,0.045804470777512,-0.173594892024994,0.004262523259968,0.059243410825729,-0.250687181949615,-0.003775661345571,0.065056860446930,-0.302900999784470,-0.006826602853835,0.066390901803970,-0.348069638013840,-0.007339532952756,0.019755810499191,-0.184341043233871,0.005202074069530,0.030272722244263,-0.264776825904846,0.000516847008839,0.039784818887711,-0.322323560714722,-0.004935420118272,0.045880943536758,-0.369581460952759,-0.005944778677076,-0.005543768405914,-0.173773169517517,-0.001784086693078,-0.002985656261444,-0.237437069416046,-0.037057265639305,0.006302505731583,-0.185844510793686,-0.050025004893541,0.008564978837967,-0.142379701137543,-0.045468233525753,-0.030746400356293,-0.150960803031921,-0.010018273256719,-0.023032039403915,-0.204253673553467,-0.045887988060713,-0.011663109064102,-0.173739373683929,-0.061752218753099,-0.008215963840485,-0.143566191196442,-0.065390191972256
U,0.035612553358078,-0.025274515151978,-0.029303871095181,0.051981747150421,-0.104914009571075,-0.041777409613132,0.031940639019012,-0.175095915794373,-0.053594600409269,0.004805147647858,-0.212542414665222,-0.060277521610260,0.044747024774551,-0.176879763603210,0.001157109974883,0.056241899728775,-0.254579216241837,-0.006779941730201,0.061394959688187,-0.306833595037460,-0.011081759817898,0.062677353620529,-0.351860016584396,-0.013364722020924,0.018779724836349,-0.187092363834381,0.002343188272789,0.029124766588211,-0.268243283033371,-0.002208938123658,0.037964522838593,-0.325916230678558,-0.008342124521732,0.043812036514282,-0.373492836952209,-0.011659137904644,-0.006722569465637,-0.176432371139526,-0.004400616046041,-0.005494624376297,-0.241782546043396,-0.037961103022099,0.001759558916092,-0.192932665348053,-0.050634089857340,0.003429144620895,-0.150287747383118,-0.047378983348608,-0.032355695962906,-0.153913319110870,-0.012237639166415,-0.026143968105316,-0.208753585815430,-0.045850034803152,-0.016219317913055,-0.179928243160248,-0.061063226312399,-0.013273507356644,-0.149712622165680,-0.064325146377087
U,0.037127882242203,-0.025139689445496,-0.029800832271576,0.054200351238251,-0.107253372669220,-0.041433077305555,0.032295167446136,-0.180444717407227,-0.052329313009977,0.002142280340195,-0.213914722204208,-0.056667007505894,0.046237647533417,-0.178610026836395,0.007664763834327,0.057548671960831,-0.257359534502029,0.001416126149707,0.062700629234314,-0.309315264225006,-0.000287167204078,0.064196020364761,-0.354562222957611,0.000584412249736,0.019957751035690,-0.189769446849823,0.009959913790226,0.029453396797180,-0.270509779453278,0.007835561409593,0.038851737976074,-0.327478051185608,0.003555636387318,0.045566201210022,-0.375096499919891,0.003163948655128,-0.005405664443970,-0.180711627006531,0.003970772493631,-0.004348754882812,-0.241603434085846,-0.028130790218711,0.002329587936401,-0.186087131500244,-0.037104975432158,0.003168523311615,-0.142587184906006,-0.030201720073819,-0.030369371175766,-0.160204708576202,-0.003196131438017,-0.023378312587738,-0.214158117771149,-0.034968141466379,-0.014805406332016,-0.180199086666107,-0.047710709273815,-0.013323873281479,-0.149187088012695,-0.048028241842985
U,0.036926448345184,-0.025829017162323,-0.030004883185029,0.052455723285675,-0.109181463718414,-0.042491991072893,0.030242621898651,-0.182495892047882,-0.054040141403675,0.000810056924820,-0.218357414007187,-0.058261435478926,0.046034544706345,-0.181148171424866,0.005069652106613,0.056757241487503,-0.261740595102310,-0.002614529337734,0.061560690402985,-0.314900219440460,-0.004177027847618,0.063138753175735,-0.360570847988129,-0.003121065208688,0.019918143749237,-0.191434681415558,0.006880481727421,0.029376566410065,-0.276055872440338,0.003558569122106,0.038289755582809,-0.334297597408295,-0.000892311451025,0.045031070709229,-0.382903605699539,-0.001821423647925,-0.005503565073013,-0.180963873863220,0.000563812558539,-0.005887776613235,-0.247495949268341,-0.033180709928274,0.000347852706909,-0.192514657974243,-0.042252942919731,0.002198368310928,-0.148138165473938,-0.035576298832893,-0.030389875173569,-0.158345043659210,-0.006897528655827,-0.024517804384232,-0.217045038938522,-0.039080709218979,-0.015892535448074,-0.183820247650146,-0.051576066762209,-0.013175129890442,-0.151304125785828,-0.051771134138107
U,0.036148369312286,-0.025187015533447,-0.038455821573734,0.052361607551575,-0.104314565658569,-0.056911781430244,0.029308199882507,-0.175644755363464,-0.071875363588333,-0.000045567750931,-0.216614067554474,-0.078009530901909,0.047120004892349,-0.187085926532745,-0.004806200042367,0.056243419647217,-0.269820749759674,-0.013516851700842,0.060841441154480,-0.324780166149139,-0.016250688582659,0.062674343585968,-0.372387588024139,-0.016713049262762,0.020393162965775,-0.196523547172546,-0.000889921502676,0.029505610466003,-0.283701598644257,-0.005531301721931,0.036915719509125,-0.343544930219650,-0.009693598374724,0.042862474918365,-0.394381165504456,-0.011321645230055,-0.005702972412109,-0.184794843196869,-0.006322338245809,-0.006489992141724,-0.249636620283127,-0.043185062706470,-0.001268655061722,-0.192026734352112,-0.055405706167221,0.000530391931534,-0.144523859024048,-0.050949670374393,-0.032253146171570,-0.160186886787415,-0.013530004769564,-0.027721047401428,-0.219960272312164,-0.046779394149780,-0.019980400800705,-0.185110092163086,-0.060464687645435,-0.017391026020050,-0.149264693260193,-0.060606937855482
U,0.036435008049011,-0.022226512432098,-0.044882718473673,0.052098304033279,-0.104343533515930,-0.066144883632660,0.022476136684418,-0.172185003757477,-0.081641897559166,-0.011607319116592,-0.207642376422882,-0.085706785321236,0.045451194047928,-0.195875525474548,-0.008018959313631,0.053592234849930,-0.280299663543701,-0.019479557871819,0.057497471570969,-0.336308300495148,-0.022944593802094,0.058069318532944,-0.383759379386902,-0.023504462093115,0.017088055610657,-0.204456150531769,-0.002561059314758,0.025555342435837,-0.292460143566132,-0.006213101092726,0.032471567392349,-0.353058815002441,-0.007631782442331,0.038646578788757,-0.402978181838989,-0.006115708034486,-0.010183244943619,-0.190693318843842,-0.007589351851493,-0.011622339487076,-0.248735904693604,-0.046250939369202,-0.004514873027802,-0.186625421047211,-0.055805042386055,-0.001231402158737,-0.138297498226166,-0.049224223941565,-0.036618053913116,-0.163072466850281,-0.015290603972971,-0.032927811145782,-0.222562968730927,-0.048237442970276,-0.024144470691681,-0.183227539062500,-0.059357695281506,-0.020512700080872,-0.146010220050812,-0.057088904082775
U,0.035073727369308,-0.027923107147217,-0.047599077224731,0.048537284135818,-0.113943755626678,-0.068115659058094,0.015567928552628,-0.178922593593597,-0.081743597984314,-0.020248442888260,-0.209833621978760,-0.082943156361580,0.041552901268005,-0.204950869083405,-0.009565133601427,0.048133283853531,-0.290295183658600,-0.020418956875801,0.050899177789688,-0.347365498542786,-0.022678496316075,0.051286429166794,-0.395063459873199,-0.023054765537381,0.012672960758209,-0.210825026035309,-0.003252618713304,0.019381672143936,-0.301737487316132,-0.007062488235533,0.025097668170929,-0.364528119564056,-0.009253280237317,0.030529171228409,-0.416958630084991,-0.008434887044132,-0.014384061098099,-0.194676160812378,-0.007632149849087,-0.016866058111191,-0.246961355209351,-0.049378901720047,-0.008523255586624,-0.183632314205170,-0.057610224932432,-0.003820180892944,-0.137863039970398,-0.049571916460991,-0.039432406425476,-0.164953768253326,-0.014946043491364,-0.038128972053528,-0.225570678710938,-0.048770334571600,-0.028564065694809,-0.186693966388702,-0.059522014111280,-0.023580431938171,-0.151782572269440,-0.057262353599072
U,0.033516734838486,-0.026474475860596,-0.051676839590073,0.047939598560333,-0.111343502998352,-0.077852614223957,0.015096724033356,-0.173160791397095,-0.096445553004742,-0.022843867540359,-0.203813493251801,-0.101499862968922,0.038240015506744,-0.212526500225067,-0.018354335799813,0.043793290853500,-0.298306703567505,-0.034496746957302,0.045704782009125,-0.356571555137634,-0.040915362536907,0.045838654041290,-0.406639277935028,-0.043388172984123,0.008562922477722,-0.217900335788727,-0.011664732359350,0.015084326267242,-0.306702524423599,-0.020914925262332,0.020029276609421,-0.371776819229126,-0.028499539941549,0.025246292352676,-0.427596032619476,-0.032971709966660,-0.019066274166107,-0.201293885707855,-0.015288906171918,-0.020944267511368,-0.252542376518250,-0.061972890049219,-0.012229830026627,-0.184332013130188,-0.070588581264019,-0.007565319538116,-0.137540876865387,-0.062010299414396,-0.044294953346252,-0.170501768589020,-0.022151488810778,-0.043579131364822,-0.225244283676147,-0.060226578265429,-0.033803522586823,-0.179647803306580,-0.069543220102787,-0.028588443994522,-0.142384707927704,-0.064061149954796
U,0.033090323209763,-0.030995249748230,-0.043886512517929,0.045869827270508,-0.115483701229095,-0.068581901490688,0.014595717191696,-0.177464127540588,-0.089272916316986,-0.023380428552628,-0.205431997776031,-0.099468618631363,0.036695539951324,-0.220165193080902,-0.009194226935506,0.041852325201035,-0.304529905319214,-0.024418365210295,0.042632639408112,-0.361777544021606,-0.033032812178135,0.041286021471024,-0.411987662315369,-0.036418449133635,0.007797002792358,-0.224082708358765,-0.005175702739507,0.012982368469238,-0.313004732131958,-0.015210215002298,0.017535656690598,-0.376031517982483,-0.025038177147508,0.022515535354614,-0.431908190250397,-0.028590735048056,-0.018941044807434,-0.203916370868683,-0.010608431883156,-0.020729809999466,-0.259482860565186,-0.054235696792603,-0.010418117046356,-0.189347147941589,-0.064760565757751,-0.005391418933868,-0.144858241081238,-0.056735355407000,-0.043273925781250,-0.168520987033844,-0.018613735213876,-0.041025906801224,-0.222248554229736,-0.056508582085371,-0.030015259981155,-0.175995826721191,-0.067185327410698,-0.024457484483719,-0.140754580497742,-0.061917871236801
U,0.033405214548111,-0.034817159175873,-0.039556879550219,0.046886682510376,-0.119336843490601,-0.062691360712051,0.016915947198868,-0.185529053211212,-0.083551295101643,-0.020911306142807,-0.218129038810730,-0.095087625086308,0.037060678005219,-0.220443725585938,-0.005139305256307,0.041889458894730,-0.305110871791840,-0.017554108053446,0.042388707399368,-0.362464845180511,-0.024078575894237,0.041136056184769,-0.413531452417374,-0.025992712005973,0.008592903614044,-0.226020872592926,-0.001990283606574,0.013414621353149,-0.315539985895157,-0.008263208903372,0.017484158277512,-0.380401432514191,-0.017706291750073,0.022262066602707,-0.436097621917725,-0.022647198289633,-0.017740130424500,-0.208523511886597,-0.007363396696746,-0.020304739475250,-0.260730504989624,-0.046269170939922,-0.010743916034698,-0.191911160945892,-0.054942533373833,-0.005547195672989,-0.144723415374756,-0.047559808939695,-0.042101949453354,-0.176598191261292,-0.015165184624493,-0.040255278348923,-0.231033444404602,-0.048682238906622,-0.029864341020584,-0.186810016632080,-0.058553397655487,-0.023852884769440,-0.149203777313232,-0.053588453680277
U,0.034470051527023,-0.036392152309418,-0.039793040603399,0.047589212656021,-0.119997978210449,-0.063065081834793,0.018085449934006,-0.185053944587708,-0.084678806364536,-0.018846184015274,-0.217397212982178,-0.097284033894539,0.036539763212204,-0.224125921726227,-0.002856251318008,0.042786359786987,-0.307644098997116,-0.014835785143077,0.043918907642365,-0.364528477191925,-0.021047113463283,0.042652130126953,-0.415126264095306,-0.022646998986602,0.007451176643372,-0.230135858058929,0.000040091788833,0.013320773839951,-0.318394839763641,-0.007066324818879,0.018911361694336,-0.382776677608490,-0.015322995372117,0.024284124374390,-0.438537538051605,-0.018550638109446,-0.019462525844574,-0.211355507373810,-0.006266233511269,-0.019686311483383,-0.263009965419769,-0.047607708722353,-0.008107721805573,-0.191623687744141,-0.057445045560598,-0.003777801990509,-0.142539799213409,-0.049257896840572,-0.043916851282120,-0.177303433418274,-0.014888498000801,-0.038180947303772,-0.228551506996155,-0.050397112965584,-0.025981545448303,-0.182333648204803,-0.061078533530235,-0.020755708217621,-0.144346058368683,-0.056393224745989
U,0.035481482744217,-0.040523350238800,-0.039294004440308,0.048562973737717,-0.123679757118225,-0.060820151120424,0.019183665513992,-0.190005242824554,-0.080009199678898,-0.016540229320526,-0.222233533859253,-0.090246729552746,0.036669880151749,-0.224421858787537,-0.002944073872641,0.042921155691147,-0.309911251068115,-0.013368257321417,0.044213414192200,-0.367113202810287,-0.017668111249804,0.043904632329941,-0.417632281780243,-0.018374862149358,0.008060097694397,-0.229793548583984,0.001186393899843,0.014196604490280,-0.321368277072906,-0.005733600351959,0.020245075225830,-0.384372651576996,-0.013847576454282,0.026066809892654,-0.438330620527267,-0.017202125862241,-0.018386363983154,-0.211368978023529,-0.003769473871216,-0.017741024494171,-0.261964619159698,-0.043890759348869,-0.006945878267288,-0.191660463809967,-0.053007546812296,-0.002767354249954,-0.143307507038116,-0.044425152242184,-0.042776316404343,-0.178161203861237,-0.010762643069029,-0.038250803947449,-0.231935501098633,-0.044660169631243,-0.026999086141586,-0.190556645393372,-0.055265713483095,-0.022350519895554,-0.154823601245880,-0.050855662673712
U,0.035570859909058,-0.041865468025208,-0.036285515874624,0.048232287168503,-0.124920964241028,-0.057657230645418,0.019655793905258,-0.190999686717987,-0.078449107706547,-0.015916287899017,-0.225062549114227,-0.090951882302761,0.034646868705750,-0.227109670639038,0.001716380938888,0.042557328939438,-0.312510430812836,-0.007712943013757,0.044572472572327,-0.369059175252914,-0.011693191714585,0.044512420892715,-0.419465601444244,-0.012174018658698,0.006424427032471,-0.232172250747681,0.002756290836260,0.013010919094086,-0.323554873466492,-0.004207097925246,0.020023643970490,-0.387094289064407,-0.012179426848888,0.026401430368423,-0.440264701843262,-0.015430995263159,-0.019811481237411,-0.213061332702637,-0.005284890532494,-0.018708854913712,-0.267607450485229,-0.045700971037149,-0.007145375013351,-0.195954859256744,-0.055784907191992,-0.003362536430359,-0.144466698169708,-0.047753751277924,-0.044150799512863,-0.178246676921844,-0.015208699740469,-0.038510292768478,-0.235547542572021,-0.048131816089153,-0.026687026023865,-0.191611707210541,-0.058329656720161,-0.022491008043289,-0.152749300003052,-0.054452918469906
U,0.035649359226227,-0.041939258575439,-0.038811765611172,0.049139469861984,-0.124809980392456,-0.061327770352364,0.020814150571823,-0.191180229187012,-0.081915430724621,-0.014808058738708,-0.224195718765259,-0.093578934669495,0.035085380077362,-0.227228164672852,-0.003855961607769,0.042650580406189,-0.312179654836655,-0.015559541992843,0.044863611459732,-0.367705583572388,-0.020673228427768,0.045323908329010,-0.416991114616394,-0.022055026143789,0.006846427917480,-0.233011364936829,-0.001842117519118,0.014423280954361,-0.324630260467529,-0.012509563937783,0.021885633468628,-0.386784195899963,-0.022690009325743,0.028415799140930,-0.439535647630692,-0.028391068801284,-0.019410967826843,-0.214524149894714,-0.008636864833534,-0.016680657863617,-0.268403142690659,-0.051027186214924,-0.005384445190430,-0.195541799068451,-0.059386983513832,-0.002276867628098,-0.144847154617310,-0.050272207707167,-0.043663054704666,-0.180153191089630,-0.017812391743064,-0.036690741777420,-0.235158383846283,-0.052925523370504,-0.025400668382645,-0.190181255340576,-0.062924869358540,-0.022235512733459,-0.152436614036560,-0.058457668870687
